Formula,A,B,X,a_normal,b_normal,c_normal,angle_a_normal,angle_b_normal,angle_c_normal,energy_normal,volume_normal,force_normal,a_inverse,b_inverse,c_inverse,angle_a_inverse,angle_b_inverse,angle_c_inverse,energy_inverse,volume_inverse,force_inverse,CLscore,Experimental,MACE_conv_normal,MACE_conv_inverse,MACE_conv_both,MACE_conv_any,Ehull_min,Ehull_min_type,SuperScore,inversion_parameter,delta_E,SMACT_low,SMACT_medium,SMACT_high
MgTl2Te4,Mg,Tl,Te,8.257661973409354,8.257661973409016,8.257661973409272,89.99999999999936,90.0,90.0,-193.90495513892583,563.0815576147505,0.0439413010235631,8.387482917503235,8.384898423898886,8.383027170227862,89.99224748261797,89.95177426070228,89.95881451204488,-6820.893690735102,589.562780342264,1658.3888410470993,0.8756454902887344,,True,False,False,True,0.0,normal,0.88,0.0,-6626.988736,True,True,False
MgTm2Te4,Mg,Tm,Te,12.435331964604485,12.435331964607386,12.435331964604876,89.99999999999858,90.0,90.0,-254.72259737514756,1922.968411275132,0.0432637895393611,8.794317296967742,8.766628822354445,8.804464369167437,90.2211861204144,89.97241306461751,89.960123217765,-2139755670.7305293,678.7882216584338,3115026441.571429,0.6913072466850281,,True,False,False,True,0.0,normal,0.69,0.0,-2139755416.007932,True,True,True
MgV2Te4,Mg,V,Te,11.736695388780124,11.736695388780324,11.73669538878004,90.0000000000117,90.00000000000017,89.99999999999987,-282.76357750490456,1616.730008682259,0.0106690846302305,8.179100395987247,8.183321898748716,8.18237513892892,90.02189038692109,90.05939768486698,90.01206381631879,-20205069571.380005,547.6641159616635,164121821735.2722,0.7657101234793663,,True,False,False,True,0.063024,normal,0.62,0.0,-20205069288.61643,True,True,False
MgW2Te4,Mg,W,Te,7.964054882249621,7.967322144222637,7.963956284951015,90.0079102380074,90.03670866931496,90.0049259786069,-4939722957.608909,505.3303634826253,8367944700.085179,8.128348424298194,8.130586560593747,8.131431549747145,90.09942085183644,90.01931054601553,90.00137465562314,-961644537169.13,537.3911638057107,295045559320.70044,0.2468900633323937,,False,False,False,False,,,,,-956704814211.5211,True,False,False
MgY2Te4,Mg,Y,Te,7.743300227312607,7.7433002274142675,7.743300227402388,89.9999999999132,89.99999999976053,89.99999999930785,-1014.4476361001076,464.2782030413183,0.0471201739029581,8.396596458535988,8.393367861738508,8.390511378220857,89.93767616932882,89.95627659712083,89.95620297395845,-10522329.38268796,591.3266601740287,9799183.296316206,0.905260288119316,,True,False,False,True,0.0,normal,0.91,0.0,-10521314.935052,True,True,True
MgYb2Te4,Mg,Yb,Te,12.840032204258264,12.84003220425606,12.840032204254753,90.00000000003308,90.0,89.99999999999994,-193.3482712497032,2116.8902321620917,0.0340774952634004,8.33289475629517,8.33195852078662,8.341566577612772,89.91078194513392,90.12681529593934,89.95093925185871,-21926.99282025724,579.1470728002342,26142.63038813704,0.7955472433567047,,True,False,False,True,,,,,-21733.644549,True,True,True
MgZn2Te4,Mg,Zn,Te,8.527178192634329,8.534724542872203,8.48179194449725,89.99980717514505,90.0004247314359,89.99877339163803,-168.4204398621457,617.2803645704104,23.338854867146942,8.697711546023323,8.675091103224638,8.67743682814904,90.06451028942998,89.93977881942293,89.96037513215084,-57109842245498.23,654.7415257383049,8085572923867.681,0.363428623547079,,False,False,False,False,,,,,-57109842245329.805,True,False,False
MgZr2Te4,Mg,Zr,Te,8.759085811795243,8.759085811795071,8.75908581179497,89.99999999999946,90.0,90.0,16.989506166331694,672.0109401361071,0.0471105622737203,8.28998590635588,8.263375901814635,8.26040130966435,90.00065503409085,89.97681758822199,89.96725142265441,-407679996.9829627,565.864360493888,876991760.1786091,0.3838724201917648,,True,False,False,True,5.664225,normal,,,-407680013.972469,True,False,False
MnAg2Te4,Mn,Ag,Te,11.620444223184425,11.620444223185329,11.62044422318493,90.00000000000384,90.00000000000001,90.0,-214.8128370786535,1569.1634777861789,0.0431688007291028,8.28401410515785,8.287894828090609,8.280296414746607,89.91822235704356,90.03073924017693,90.08236875383372,-1223331.9938959517,568.4993750500157,1926438.7729258616,0.665393390301615,,True,False,False,True,0.157696,normal,0.2700000000000001,0.0,-1223117.181059,True,False,False
MnAl2Te4,Mn,Al,Te,8.337861843348986,8.337861843348696,8.337861843349145,89.99999999999832,90.00000000000004,90.0,-2071.7739789586326,579.6476560682307,0.0497837666061865,8.13848336473067,8.147920009633706,8.147382911680284,90.0269627299902,90.01069060727953,89.96324955474998,-3091.027743588658,540.2667244242795,1073.9253376610104,0.674448304772377,,True,False,False,True,0.0,normal,0.67,0.0,-1019.253765,True,True,True
MnB2Te4,Mn,B,Te,10.534253653565818,10.5342536535658,10.53425365356598,89.99999999999655,90.00000000000006,90.0,-241.97810106824284,1168.9913954598123,0.021445560211345,8.117592410039832,8.135563655113337,8.141625907666526,89.97755910870221,89.92370190539218,89.96102530158302,-836.7173385454329,537.6820194853119,121.76385156607964,0.1411432457212685,,True,False,False,True,0.856664,normal,,,-594.739237,True,True,True
MnBa2Te4,Mn,Ba,Te,6.74798809940428,6.745281048586196,6.786923090516465,89.94673730339632,90.05808579124282,89.98694771436996,-17524173.96052607,308.920595454287,10080829.535825964,7.77237791884937,7.687084468962312,7.69564645943518,90.1367899558049,90.10024059963996,90.06059600240799,-1717751189.81202,459.7889431336464,985585009.0530344,0.9036655461788178,,False,False,False,False,,,,,-1700227015.851494,True,True,False
MnBe2Te4,Mn,Be,Te,11.082957546974743,11.082957546974596,11.082957546974637,90.00000000000054,90.00000000000001,90.0,-232.7003290955786,1361.3412649636757,0.0312672743738232,8.047351855134208,8.06188106280827,8.070263882731794,89.98079702458807,89.97606305000727,89.97908348805723,-402.951925962438,523.5727336659471,71.46760730544054,0.0675741229476504,,True,False,False,True,0.27622,normal,,,-170.251597,True,True,False
MnBi2Te4,Mn,Bi,Te,8.127464597950935,8.127464597952471,8.127464597952047,89.99999999999997,90.0,89.99999999999999,1252.0391837955203,536.8652071221339,152.1274994215434,8.05953599771805,8.078318750261342,8.080762655497198,89.60844850814233,89.70143702906043,89.8525723896683,70.67750467210035,526.0971388859658,45.51910366909342,0.7857768869400025,,False,False,False,False,,,,,-1181.361679,True,True,True
MnCa2Te4,Mn,Ca,Te,12.504422249367211,12.504422249365998,12.504422249366897,90.00000000000358,90.00000000000003,90.00000000000001,-253.90844854378943,1955.1986628379805,0.0401205751543056,8.256605019406209,8.268044311472638,8.27138151153943,89.95952976085694,89.95502534547286,90.04049126200115,-146456.7550035464,564.6534770607876,36512.51801858558,0.803592044711113,,True,False,False,True,0.138686,normal,0.45,0.0,-146202.846555,True,True,False
MnCd2Te4,Mn,Cd,Te,12.026895204712272,12.02689520471174,12.026895204711332,89.99999999999957,90.0,90.0,-197.72303794454152,1739.6447885635037,0.0241568444055747,11.973585712103342,11.674743365836456,11.807339266846116,90.28705200124286,89.78082540112989,89.38644678259072,-176.81887678803614,1650.4029561500254,3.97882377916652,0.3125928471382213,,True,False,False,True,0.152634,normal,,,20.904161,True,True,False
MnCe2Te4,Mn,Ce,Te,12.629201667947862,12.629201667948967,12.629201667948967,89.99999999999888,90.00000000000007,89.99999999999976,-321.33805346615327,2014.316428786049,0.0399020426257485,8.633667124657126,8.628135237335991,8.633157454225097,89.91813804878385,89.86892418497754,89.87986148183107,-803539651.8710452,643.1012801911544,768317848.3468131,0.3562234472611453,,True,False,False,True,0.290904,normal,,,-803539330.532992,True,True,True
MnCo2Te4,Mn,Co,Te,10.818168311988234,10.818168311988469,10.818168311987831,89.99999999999937,90.00000000000001,90.0,-290.09593199268346,1266.080156564997,0.0497039888850367,8.129861103166505,8.144816673775606,8.152633330461308,89.93644672707859,89.94843164908184,89.97297623115143,-312.6617171561793,539.8360190608605,126.6800886728151,0.5809443044662476,,True,False,False,True,0.13285,normal,0.25499999999999995,0.0,-22.565785,True,True,False
MnCr2Te4,Mn,Cr,Te,8.412347256589694,8.412347256590175,8.412347256589664,89.99999999995411,89.99999999999841,90.00000000000676,-2938.3352782965217,595.3215110169182,0.0336831844875127,8.38340993833562,8.32779092377992,8.3712348818967,89.90123249066035,89.8552003751225,90.21789620658852,-228392.03269140128,584.4331799515144,195224.3454466726,0.7266666075587273,,True,False,False,True,0.0,normal,0.73,0.0,-225453.697413,True,True,True
MnCs2Te4,Mn,Cs,Te,9.10725691808729,9.107256918072132,9.10725691807482,90.00000000687909,89.99999999580653,89.99999999824144,86.87904753001672,755.3752742363854,0.0467663121447363,7.9788963804057955,7.966673344671152,7.962765445719274,89.93428921517668,89.95823289879228,89.97606058230112,-11320.317971898514,506.1547533782706,1603.5913953738886,0.8665680059790611,,True,False,False,True,5.490945,normal,,,-11407.197019,True,False,False
MnCu2Te4,Mn,Cu,Te,8.040987412802947,8.040987412802947,8.040987412802597,89.9999999999986,90.00000000000013,89.9999999999999,69.612848624532,519.9099713478842,0.0163176647146836,11.066955709237796,11.120524972826892,11.08378865241499,89.95711920129125,89.90532608381463,89.99472865943028,-241.0328191394262,1364.0835802620416,0.0498176398011116,0.8088109338283539,,True,True,True,True,0.062576,inverse,0.66,1.0,-310.645668,True,True,False
